parliament_id;parliament_label;parliament_period_id;parliament_period_label;mandate_id;mandate_label;politician_id;first_name;last_name;full_name;academic_title;sex;year_of_birth;party_id;party_name;party_short_name;faction;electoral_district_id;electoral_district_label;electoral_list;list_position;mandate_type;info;start_date;end_date;active_now;politician_url;mandate_api_path;politician_api_path;abgeordnetenwatch_url;wikidata_id
2;Berlin;133;Berlin 2021 - 2026;54173;Raed Saleh (Berlin 2021 - 2026);117534;Raed;Saleh;Raed Saleh;;m;1977;1;SPD;SPD;SPD (Berlin 2021 - 2026);11071;502 - Spandau 2 (Berlin 2021 - 2026);Bezirksliste Spandau (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/raed-saleh;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54173;https://www.abgeordnetenwatch.de/api/v2/politicians/117534;https://www.abgeordnetenwatch.de/profile/raed-saleh;
2;Berlin;133;Berlin 2021 - 2026;54172;Sebahat Atli (Berlin 2021 - 2026);176503;Sebahat;Atli;Sebahat Atli;;f;;1;SPD;SPD;SPD (Berlin 2021 - 2026);11070;501 - Spandau 1 (Berlin 2021 - 2026);Bezirksliste Spandau (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/sebahat-atli;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54172;https://www.abgeordnetenwatch.de/api/v2/politicians/176503;https://www.abgeordnetenwatch.de/profile/sebahat-atli;Q109883296
2;Berlin;133;Berlin 2021 - 2026;54171;Florian Dörstelmann (Berlin 2021 - 2026);122904;Florian;Dörstelmann;Florian Dörstelmann;;m;;1;SPD;SPD;SPD (Berlin 2021 - 2026);11069;407 - Charlottenburg-Wilmersdorf 7 (Berlin 2021 - 2026);Bezirksliste Charlottenburg-Wilmersdorf (Berlin 2021 - 2026);4;moved_up;"Am 12.02.2023 aufgrund der Wahlwiederholung ausgeschieden.

Florian Dörstelmann ist am 07.11.2023 für Franziska Becker in das Abgeordnetenhaus von Berlin nachgerückt.";2023-11-07;;True;https://www.abgeordnetenwatch.de/profile/florian-doerstelmann;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54171;https://www.abgeordnetenwatch.de/api/v2/politicians/122904;https://www.abgeordnetenwatch.de/profile/florian-doerstelmann;
2;Berlin;133;Berlin 2021 - 2026;54169;Sandra Khalatbari (Berlin 2021 - 2026);176465;Sandra;Khalatbari;Sandra Khalatbari;;f;;2;CDU;CDU;CDU (Berlin 2021 - 2026);11067;405 - Charlottenburg-Wilmersdorf 5 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/sandra-khalatbari;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54169;https://www.abgeordnetenwatch.de/api/v2/politicians/176465;https://www.abgeordnetenwatch.de/profile/sandra-khalatbari;
2;Berlin;133;Berlin 2021 - 2026;54168;Christoph Wapler (Berlin 2021 - 2026);122776;Christoph;Wapler;Christoph Wapler;;m;1969;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11066;404 - Charlottenburg-Wilmersdorf 4 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);16;list;;;;True;https://www.abgeordnetenwatch.de/profile/christoph-wapler;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54168;https://www.abgeordnetenwatch.de/api/v2/politicians/122776;https://www.abgeordnetenwatch.de/profile/christoph-wapler;
2;Berlin;133;Berlin 2021 - 2026;54167;Petra Vandrey (Berlin 2021 - 2026);122775;Petra;Vandrey;Petra Vandrey;Dr.;f;1965;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11065;403 - Charlottenburg-Wilmersdorf 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);35;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/petra-vandrey;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54167;https://www.abgeordnetenwatch.de/api/v2/politicians/122775;https://www.abgeordnetenwatch.de/profile/petra-vandrey;
2;Berlin;133;Berlin 2021 - 2026;54166;Ariturel Hack (Berlin 2021 - 2026);176463;Ariturel;Hack;Ariturel Hack;;m;;2;CDU;CDU;CDU (Berlin 2021 - 2026);11064;402 - Charlottenburg-Wilmersdorf 2 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/ariturel-hack;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54166;https://www.abgeordnetenwatch.de/api/v2/politicians/176463;https://www.abgeordnetenwatch.de/profile/ariturel-hack;
2;Berlin;133;Berlin 2021 - 2026;54164;Tino Schopf (Berlin 2021 - 2026);122921;Tino;Schopf;Tino Schopf;;m;;1;SPD;SPD;SPD (Berlin 2021 - 2026);11062;309 - Pankow 9 (Berlin 2021 - 2026);Bezirksliste Pankow (Berlin 2021 - 2026);5;constituency;Staatssekretär Energie & Betriebe vom 23.12.2021 bis 16.03.2023, daher kein Mandat als Abgeordneter im genannten Zeitraum.;2023-03-16;;True;https://www.abgeordnetenwatch.de/profile/tino-schopf;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54164;https://www.abgeordnetenwatch.de/api/v2/politicians/122921;https://www.abgeordnetenwatch.de/profile/tino-schopf;
2;Berlin;133;Berlin 2021 - 2026;54162;Louis Krüger (Berlin 2021 - 2026);176575;Louis;Krüger;Louis Krüger;;m;1996;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11058;305 - Pankow 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);24;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/louis-krueger;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54162;https://www.abgeordnetenwatch.de/api/v2/politicians/176575;https://www.abgeordnetenwatch.de/profile/louis-krueger;
2;Berlin;133;Berlin 2021 - 2026;54161;Dennis Buchner (Berlin 2021 - 2026);117445;Dennis;Buchner;Dennis Buchner;;m;1977;1;SPD;SPD;SPD (Berlin 2021 - 2026);11057;304 - Pankow 4 (Berlin 2021 - 2026);Bezirksliste Pankow (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/dennis-buchner;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54161;https://www.abgeordnetenwatch.de/api/v2/politicians/117445;https://www.abgeordnetenwatch.de/profile/dennis-buchner;
2;Berlin;133;Berlin 2021 - 2026;54160;Oda Hassepaß (Berlin 2021 - 2026);176573;Oda;Hassepaß;Oda Hassepaß;;f;1974;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11056;303 - Pankow 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);51;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/oda-hassepass;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54160;https://www.abgeordnetenwatch.de/api/v2/politicians/176573;https://www.abgeordnetenwatch.de/profile/oda-hassepass;
2;Berlin;133;Berlin 2021 - 2026;54158;Johannes Kraft (Berlin 2021 - 2026);117785;Johannes;Kraft;Johannes Kraft;;m;1977;2;CDU;CDU;CDU (Berlin 2021 - 2026);11054;301 - Pankow 1 (Berlin 2021 - 2026);Bezirksliste Pankow (Berlin 2021 - 2026);3;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/johannes-kraft;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54158;https://www.abgeordnetenwatch.de/api/v2/politicians/117785;https://www.abgeordnetenwatch.de/profile/johannes-kraft;
2;Berlin;133;Berlin 2021 - 2026;54157;Julian Schwarze (Berlin 2021 - 2026);176570;Julian;Schwarze;Julian Schwarze;;m;1983;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11053;206 - Friedrichshain-Kreuzberg 6 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);30;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/julian-schwarze;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54157;https://www.abgeordnetenwatch.de/api/v2/politicians/176570;https://www.abgeordnetenwatch.de/profile/julian-schwarze;
2;Berlin;133;Berlin 2021 - 2026;54156;Vasili Franco (Berlin 2021 - 2026);176569;Vasili;Franco;Vasili Franco;;m;1992;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11052;205 - Friedrichshain-Kreuzberg 5 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);36;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/vasili-franco;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54156;https://www.abgeordnetenwatch.de/api/v2/politicians/176569;https://www.abgeordnetenwatch.de/profile/vasili-franco;
2;Berlin;133;Berlin 2021 - 2026;54155;Damiano Valgolio (Berlin 2021 - 2026);117637;Damiano;Valgolio;Damiano Valgolio;;m;1981;8;Die Linke;Die Linke;Die Linke (Berlin 2021 - 2026);11051;204 - Friedrichshain-Kreuzberg 4 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);30;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/damiano-valgolio;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54155;https://www.abgeordnetenwatch.de/api/v2/politicians/117637;https://www.abgeordnetenwatch.de/profile/damiano-valgolio;
2;Berlin;133;Berlin 2021 - 2026;54154;Turgut Altuğ (Berlin 2021 - 2026);117458;Turgut;Altuğ;Turgut Altuğ;Dr.;m;1965;1;SPD;SPD;SPD (Berlin 2021 - 2026);11050;203 - Friedrichshain-Kreuzberg 3 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);38;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/turgut-altug;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54154;https://www.abgeordnetenwatch.de/api/v2/politicians/117458;https://www.abgeordnetenwatch.de/profile/turgut-altug;Q2460649
2;Berlin;133;Berlin 2021 - 2026;54153;Katrin Schmidberger (Berlin 2021 - 2026);117501;Katrin;Schmidberger;Katrin Schmidberger;;f;1982;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11048;201 - Friedrichshain-Kreuzberg 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);49;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/katrin-schmidberger;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54153;https://www.abgeordnetenwatch.de/api/v2/politicians/117501;https://www.abgeordnetenwatch.de/profile/katrin-schmidberger;
2;Berlin;133;Berlin 2021 - 2026;54152;Laura Neugebauer (Berlin 2021 - 2026);176567;Laura;Neugebauer;Laura Neugebauer;;f;1995;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11047;107 - Mitte 7 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);29;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/laura-neugebauer;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54152;https://www.abgeordnetenwatch.de/api/v2/politicians/176567;https://www.abgeordnetenwatch.de/profile/laura-neugebauer;
2;Berlin;133;Berlin 2021 - 2026;54151;Mathias Schulz (Berlin 2021 - 2026);176489;Mathias;Schulz;Mathias Schulz;;m;1985;1;SPD;SPD;SPD (Berlin 2021 - 2026);11045;105 - Mitte 5 (Berlin 2021 - 2026);Bezirksliste Mitte (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/mathias-schulz-0;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54151;https://www.abgeordnetenwatch.de/api/v2/politicians/176489;https://www.abgeordnetenwatch.de/profile/mathias-schulz-0;
2;Berlin;133;Berlin 2021 - 2026;54150;Taylan Kurt (Berlin 2021 - 2026);176564;Taylan;Kurt;Taylan Kurt;;m;1988;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11044;104 - Mitte 4 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);12;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/taylan-kurt;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54150;https://www.abgeordnetenwatch.de/api/v2/politicians/176564;https://www.abgeordnetenwatch.de/profile/taylan-kurt;
2;Berlin;133;Berlin 2021 - 2026;54148;Silke Gebel (Berlin 2021 - 2026);117544;Silke;Gebel;Silke Gebel;;f;1983;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11041;101 - Mitte 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);5;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/silke-gebel;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54148;https://www.abgeordnetenwatch.de/api/v2/politicians/117544;https://www.abgeordnetenwatch.de/profile/silke-gebel;
2;Berlin;133;Berlin 2021 - 2026;54144;Catherina Pieroth-Manelli (Berlin 2021 - 2026);122809;Catherina;Pieroth-Manelli;Catherina Pieroth-Manelli;;f;1966;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11083;702 - Tempelhof-Schöneberg 2 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/catherina-pieroth-manelli;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54144;https://www.abgeordnetenwatch.de/api/v2/politicians/122809;https://www.abgeordnetenwatch.de/profile/catherina-pieroth-manelli;
2;Berlin;133;Berlin 2021 - 2026;54143;Daniela Billig (Berlin 2021 - 2026);117643;Daniela;Billig;Daniela Billig;;f;1970;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11061;308 - Pankow 8 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/daniela-billig;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54143;https://www.abgeordnetenwatch.de/api/v2/politicians/117643;https://www.abgeordnetenwatch.de/profile/daniela-billig;Q41257390
2;Berlin;133;Berlin 2021 - 2026;54142;Andreas Otto (Berlin 2021 - 2026);117417;Andreas;Otto;Andreas Otto;;m;1962;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11059;306 - Pankow 6 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/andreas-otto;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54142;https://www.abgeordnetenwatch.de/api/v2/politicians/117417;https://www.abgeordnetenwatch.de/profile/andreas-otto;
2;Berlin;133;Berlin 2021 - 2026;54141;Marianne Burkert-Eulitz (Berlin 2021 - 2026);117509;Marianne;Burkert-Eulitz;Marianne Burkert-Eulitz;;f;1972;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11049;202 - Friedrichshain-Kreuzberg 2 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/marianne-burkert-eulitz;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54141;https://www.abgeordnetenwatch.de/api/v2/politicians/117509;https://www.abgeordnetenwatch.de/profile/marianne-burkert-eulitz;
2;Berlin;133;Berlin 2021 - 2026;54140;Tuba Bozkurt (Berlin 2021 - 2026);176566;Tuba;Bozkurt;Tuba Bozkurt;;f;1983;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11046;106 - Mitte 6 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/tuba-bozkurt;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54140;https://www.abgeordnetenwatch.de/api/v2/politicians/176566;https://www.abgeordnetenwatch.de/profile/tuba-bozkurt;
2;Berlin;133;Berlin 2021 - 2026;54139;Jian Omar (Berlin 2021 - 2026);176563;Jian;Omar;Jian Omar;;m;1985;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11043;103 - Mitte 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/jian-omar;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54139;https://www.abgeordnetenwatch.de/api/v2/politicians/176563;https://www.abgeordnetenwatch.de/profile/jian-omar;
